Дата,Тип документа,Название,Количество,Цена,Сумма,Валовая прибыль (руб),Валовая прибыль (%),Сотрудник,Статус
28.04.2023 - 16:26,Заказ,Чистка системы охлаждения с заменой термопасты,1,1591,1591,1489,93.58893777498429,Сидоров Алексей,Выдан
28.04.2023 - 16:41,Продажа,Кабель USB - Lightning (Foxconn),1,558,558,412,73.83512544802868,Администратор,
29.04.2023 - 13:06,Заказ,Чистка системы охлаждения с заменой термопасты,2,1582,3164,2958,93.48925410872313,Сидоров Алексей,Выдан
29.04.2023 - 14:47,Заказ,Наклейка защитного стекла (Услуга),1,182,182,182,100.0,Иванов Сергей,Выдан
29.04.2023 - 15:30,Продажа,Чехол силиконовый прозрачный,1,302,302,244,80.79470198675497,Петров Роман,
29.04.2023 - 16:08,Заказ,Диагностика,1,511,511,511,100.0,Сидоров Алексей,Выдан
29.04.2023 - 18:02,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1163,1163,1059,91.05760963026655,Иванов Сергей,Выдан
29.04.2023 - 19:42,Заказ,Прошивка Android/iOS,1,1045,1045,1045,100.0,Сидоров Алексей,Выдан
30.04.2023 - 11:39,Заказ,Дисплей iPhone 11 (Копия AAA),1,2463,2463,1087,44.13317092976045,Администратор,Выдан
30.04.2023 - 14:16,Заказ,Наклейка защитного стекла (Услуга),1,185,185,185,100.0,Иванов Сергей,Выдан
30.04.2023 - 14:57,Заказ,Восстановление цепи питания,1,4593,4593,4109,89.46222512519051,Сидоров Алексей,Выдан
01.05.2023 - 10:58,Заказ,Замена разъема зарядки (MicroUSB/Type-C),2,1257,2514,2314,92.04455051710421,Петров Роман,Выдан
01.05.2023 - 11:04,Заказ,Чистка системы охлаждения с заменой термопасты,1,1374,1374,1272,92.57641921397381,Петров Роман,Выдан
01.05.2023 - 11:31,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1301,1301,1199,92.15987701767871,Администратор,Выдан
01.05.2023 - 12:04,Заказ,Прошивка Android/iOS,1,941,941,941,100.0,Иванов Сергей,Выдан
01.05.2023 - 13:38,Заказ,Прошивка Android/iOS,1,1022,1022,1022,100.0,Администратор,Выдан
01.05.2023 - 15:06,Заказ,Прошивка Android/iOS,1,1068,1068,1068,100.0,Сидоров Алексей,Выдан
02.05.2023 - 11:16,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,423,423,233,55.08274231678487,Сидоров Алексей,
02.05.2023 - 13:35,Продажа,Защитное стекло 3D для iPhone 11/XR,1,461,461,410,88.93709327548807,Администратор,
02.05.2023 - 16:42,Заказ,Блок питания Apple 20W (Copy),1,1149,1149,734,63.881636205396,Петров Роман,Выдан
02.05.2023 - 17:37,Заказ,Диагностика,1,491,491,491,100.0,Иванов Сергей,Выдан
02.05.2023 - 18:15,Заказ,Чехол силиконовый прозрачный,1,278,278,221,79.49640287769785,Петров Роман,Выдан
02.05.2023 - 18:23,Заказ,Кабель USB - Lightning (Foxconn),1,625,625,478,76.48,Администратор,Выдан
03.05.2023 - 11:58,Заказ,Чистка системы охлаждения с заменой термопасты,1,1356,1356,1253,92.40412979351032,Администратор,Выдан
03.05.2023 - 12:11,Заказ,Чехол силиконовый прозрачный,1,307,307,247,80.45602605863192,Иванов Сергей,Выдан
03.05.2023 - 12:19,Заказ,Восстановление цепи питания,1,4280,4280,3784,88.41121495327103,Администратор,Выдан
03.05.2023 - 12:55,Заказ,Защитное стекло 3D для iPhone 11/XR,2,543,1086,986,90.79189686924494,Администратор,Выдан
03.05.2023 - 15:24,Заказ,Защитное стекло 3D для iPhone 11/XR,1,530,530,483,91.13207547169812,Администратор,Выдан
03.05.2023 - 18:23,Заказ,Прошивка Android/iOS,1,970,970,970,100.0,Сидоров Алексей,Выдан
04.05.2023 - 13:39,Заказ,Наклейка защитного стекла (Услуга),1,215,215,215,100.0,Сидоров Алексей,Выдан
04.05.2023 - 14:01,Заказ,Защитное стекло 3D для iPhone 11/XR,2,450,900,802,89.11111111111111,Иванов Сергей,Выдан
04.05.2023 - 15:49,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,423,423,215,50.82742316784869,Петров Роман,
04.05.2023 - 16:05,Заказ,Защитное стекло 3D для iPhone 11/XR,2,548,1096,1000,91.24087591240875,Иванов Сергей,Выдан
04.05.2023 - 16:31,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5567,5567,1757,31.56098437219328,Иванов Сергей,Выдан
04.05.2023 - 18:30,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,482,482,290,60.16597510373444,Иванов Сергей,Выдан
04.05.2023 - 18:56,Заказ,Чистка системы охлаждения с заменой термопасты,1,1501,1501,1399,93.20453031312458,Петров Роман,Выдан
05.05.2023 - 11:06,Заказ,Дисплей iPhone 11 (Копия AAA),1,2388,2388,1034,43.299832495812396,Сидоров Алексей,Выдан
05.05.2023 - 11:45,Продажа,Кабель USB - Lightning (Foxconn),1,616,616,463,75.16233766233766,Иванов Сергей,
06.05.2023 - 11:53,Заказ,Прошивка Android/iOS,1,960,960,960,100.0,Иванов Сергей,Выдан
06.05.2023 - 12:03,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1275,1275,1180,92.54901960784314,Петров Роман,Выдан
06.05.2023 - 12:17,Заказ,Замена разъема зарядки (MicroUSB/Type-C),3,1186,3558,3273,91.98988195615514,Иванов Сергей,Выдан
06.05.2023 - 13:03,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",3,4931,14793,5376,36.34151287771243,Сидоров Алексей,Выдан
06.05.2023 - 13:05,Заказ,Защитное стекло 3D для iPhone 11/XR,2,470,940,844,89.7872340425532,Сидоров Алексей,Выдан
06.05.2023 - 14:02,Заказ,Прошивка Android/iOS,1,1086,1086,1086,100.0,Петров Роман,Выдан
06.05.2023 - 16:16,Продажа,SSD накопитель Kingston 240GB,2,2083,4166,1270,30.484877580412867,Администратор,
06.05.2023 - 18:40,Заказ,Защитное стекло 3D для iPhone 11/XR,1,520,520,472,90.76923076923077,Сидоров Алексей,Выдан
06.05.2023 - 19:25,Заказ,Установка Windows 10/11 + Драйвера,1,1106,1106,1106,100.0,Петров Роман,Выдан
06.05.2023 - 19:43,Заказ,Диагностика,1,451,451,451,100.0,Петров Роман,Выдан
07.05.2023 - 13:26,Продажа,Чехол силиконовый прозрачный,1,300,300,239,79.66666666666666,Сидоров Алексей,
07.05.2023 - 13:26,Заказ,Прошивка Android/iOS,1,1007,1007,1007,100.0,Иванов Сергей,Выдан
07.05.2023 - 13:42,Заказ,Установка Windows 10/11 + Драйвера,1,1171,1171,1171,100.0,Сидоров Алексей,Выдан
07.05.2023 - 15:48,Заказ,Чистка системы охлаждения с заменой термопасты,1,1394,1394,1290,92.53945480631278,Иванов Сергей,Выдан
08.05.2023 - 10:51,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,486,486,280,57.61316872427984,Сидоров Алексей,Выдан
08.05.2023 - 14:06,Заказ,Защитное стекло 3D для iPhone 11/XR,3,469,1407,1254,89.12579957356077,Сидоров Алексей,Выдан
08.05.2023 - 16:22,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5532,5532,1871,33.82140274765003,Администратор,Выдан
08.05.2023 - 19:09,Заказ,Дисплей iPhone 11 (Копия AAA),1,2413,2413,1078,44.67467882304186,Иванов Сергей,Выдан
09.05.2023 - 14:04,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1317,1317,1214,92.17919514047077,Петров Роман,Выдан
09.05.2023 - 14:30,Заказ,Кабель USB - Lightning (Foxconn),1,544,544,392,72.05882352941177,Сидоров Алексей,Выдан
10.05.2023 - 10:19,Заказ,Наклейка защитного стекла (Услуга),1,185,185,185,100.0,Сидоров Алексей,Выдан
10.05.2023 - 15:24,Заказ,Чистка системы охлаждения с заменой термопасты,1,1424,1424,1327,93.18820224719101,Иванов Сергей,Выдан
10.05.2023 - 16:03,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,436,436,231,52.981651376146786,Петров Роман,Выдан
10.05.2023 - 19:04,Продажа,Чехол силиконовый прозрачный,1,306,306,244,79.73856209150327,Сидоров Алексей,
10.05.2023 - 19:07,Продажа,Защитное стекло 3D для iPhone 11/XR,1,503,503,454,90.25844930417495,Сидоров Алексей,
11.05.2023 - 11:49,Заказ,Блок питания Apple 20W (Copy),1,1297,1297,894,68.92829606784888,Администратор,Выдан
11.05.2023 - 15:13,Заказ,Наклейка защитного стекла (Услуга),1,219,219,219,100.0,Иванов Сергей,Выдан
11.05.2023 - 16:25,Заказ,Кабель USB - Lightning (Foxconn),1,556,556,407,73.20143884892086,Петров Роман,Выдан
11.05.2023 - 17:01,Заказ,Защитное стекло 3D для iPhone 11/XR,1,539,539,488,90.53803339517626,Сидоров Алексей,Выдан
12.05.2023 - 14:31,Заказ,16GB USB 2.0 Flash Drive SmartBuy,3,407,1221,642,52.579852579852584,Администратор,Выдан
12.05.2023 - 14:54,Продажа,Чехол силиконовый прозрачный,1,318,318,256,80.50314465408806,Администратор,
12.05.2023 - 15:34,Заказ,Установка Windows 10/11 + Драйвера,1,1261,1261,1261,100.0,Сидоров Алексей,Выдан
13.05.2023 - 10:28,Заказ,Защитное стекло 3D для iPhone 11/XR,1,471,471,422,89.59660297239915,Иванов Сергей,Выдан
13.05.2023 - 10:36,Заказ,Прошивка Android/iOS,1,908,908,908,100.0,Администратор,Выдан
13.05.2023 - 14:44,Заказ,Наклейка защитного стекла (Услуга),1,217,217,217,100.0,Сидоров Алексей,Выдан
14.05.2023 - 10:47,Заказ,Дисплей iPhone 11 (Копия AAA),1,2306,2306,852,36.94709453599307,Сидоров Алексей,Выдан
14.05.2023 - 15:01,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5893,5893,2124,36.042762599694555,Сидоров Алексей,Выдан
14.05.2023 - 16:08,Продажа,Защитное стекло 3D для iPhone 11/XR,1,533,533,486,91.18198874296435,Петров Роман,
15.05.2023 - 10:03,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,422,422,218,51.65876777251185,Петров Роман,Выдан
15.05.2023 - 11:53,Заказ,Прошивка Android/iOS,1,982,982,982,100.0,Иванов Сергей,Выдан
15.05.2023 - 12:48,Заказ,Наклейка защитного стекла (Услуга),1,181,181,181,100.0,Иванов Сергей,Выдан
15.05.2023 - 15:03,Продажа,Защитное стекло 3D для iPhone 11/XR,1,500,500,453,90.60000000000001,Петров Роман,
15.05.2023 - 15:22,Заказ,Наклейка защитного стекла (Услуга),2,205,410,410,100.0,Иванов Сергей,Выдан
15.05.2023 - 17:24,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",1,4673,4673,1429,30.579927241600686,Иванов Сергей,Выдан
15.05.2023 - 17:55,Заказ,Наклейка защитного стекла (Услуга),1,186,186,186,100.0,Сидоров Алексей,Выдан
16.05.2023 - 10:41,Заказ,Восстановление цепи питания,1,4257,4257,3734,87.71435283063191,Петров Роман,Выдан
16.05.2023 - 11:09,Продажа,Блок питания Apple 20W (Copy),1,1214,1214,798,65.7331136738056,Иванов Сергей,
16.05.2023 - 12:56,Заказ,Чехол силиконовый прозрачный,1,282,282,220,78.01418439716312,Администратор,Выдан
16.05.2023 - 13:26,Заказ,Чистка системы охлаждения с заменой термопасты,1,1600,1600,1497,93.5625,Петров Роман,Выдан
16.05.2023 - 16:05,Заказ,Наклейка защитного стекла (Услуга),1,201,201,201,100.0,Петров Роман,Выдан
16.05.2023 - 16:33,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1084,1084,987,91.05166051660517,Администратор,Выдан
17.05.2023 - 10:50,Заказ,Прошивка Android/iOS,1,941,941,941,100.0,Администратор,Выдан
17.05.2023 - 11:48,Заказ,Восстановление цепи питания,1,4329,4329,3806,87.91868791868792,Сидоров Алексей,Выдан
17.05.2023 - 13:32,Заказ,Замена разъема зарядки (MicroUSB/Type-C),2,1219,2438,2236,91.71452009844134,Иванов Сергей,Выдан
