Дата,Тип документа,Название,Количество,Цена,Сумма,Валовая прибыль (руб),Валовая прибыль (%),Сотрудник,Статус
19.04.2024 - 16:48,Заказ,Чехол силиконовый прозрачный,1,288,288,228,79.16666666666666,Иванов Сергей,Выдан
19.04.2024 - 17:42,Заказ,Защитное стекло 3D для iPhone 11/XR,1,479,479,431,89.97912317327767,Петров Роман,Выдан
19.04.2024 - 19:46,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,432,432,241,55.78703703703704,Администратор,Выдан
20.04.2024 - 10:05,Заказ,Установка Windows 10/11 + Драйвера,3,1129,3387,3387,100.0,Сидоров Алексей,Выдан
20.04.2024 - 12:47,Заказ,Чехол силиконовый прозрачный,2,307,614,494,80.45602605863192,Иванов Сергей,Выдан
20.04.2024 - 14:37,Заказ,Установка Windows 10/11 + Драйвера,1,1097,1097,1097,100.0,Сидоров Алексей,Выдан
20.04.2024 - 16:42,Продажа,Блок питания Apple 20W (Copy),1,1298,1298,915,70.49306625577813,Петров Роман,
20.04.2024 - 18:07,Продажа,Кабель USB - Lightning (Foxconn),2,614,1228,932,75.8957654723127,Петров Роман,
20.04.2024 - 19:22,Продажа,Чехол силиконовый прозрачный,1,320,320,263,82.1875,Петров Роман,
21.04.2024 - 11:30,Продажа,Блок питания Apple 20W (Copy),1,1255,1255,870,69.32270916334662,Иванов Сергей,
21.04.2024 - 12:59,Заказ,Дисплей iPhone 11 (Оригинал переклей),2,5959,11918,4480,37.590199697935894,Администратор,Выдан
21.04.2024 - 14:40,Заказ,Наклейка защитного стекла (Услуга),1,214,214,214,100.0,Сидоров Алексей,Выдан
21.04.2024 - 16:51,Заказ,Установка Windows 10/11 + Драйвера,1,1089,1089,1089,100.0,Сидоров Алексей,Выдан
21.04.2024 - 17:19,Заказ,Кабель USB - Lightning (Foxconn),1,596,596,453,76.00671140939598,Сидоров Алексей,Выдан
21.04.2024 - 17:25,Заказ,Чистка системы охлаждения с заменой термопасты,1,1594,1594,1498,93.97741530740275,Иванов Сергей,Выдан
22.04.2024 - 15:28,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1192,1192,1089,91.35906040268456,Сидоров Алексей,Выдан
22.04.2024 - 17:57,Заказ,Кабель USB - Lightning (Foxconn),1,653,653,508,77.7947932618683,Петров Роман,Выдан
23.04.2024 - 16:11,Заказ,Чехол силиконовый прозрачный,1,311,311,254,81.67202572347267,Петров Роман,Выдан
23.04.2024 - 16:47,Заказ,Блок питания Apple 20W (Copy),1,1258,1258,851,67.64705882352942,Иванов Сергей,Выдан
23.04.2024 - 18:06,Заказ,Дисплей iPhone 11 (Копия AAA),1,2420,2420,960,39.66942148760331,Иванов Сергей,Выдан
24.04.2024 - 10:00,Заказ,Прошивка Android/iOS,3,952,2856,2856,100.0,Сидоров Алексей,Выдан
24.04.2024 - 11:02,Продажа,Защитное стекло 3D для iPhone 11/XR,1,515,515,463,89.90291262135922,Петров Роман,
24.04.2024 - 13:25,Продажа,Защитное стекло 3D для iPhone 11/XR,1,468,468,417,89.1025641025641,Администратор,
24.04.2024 - 15:22,Заказ,Наклейка защитного стекла (Услуга),1,201,201,201,100.0,Администратор,Выдан
24.04.2024 - 16:13,Заказ,Диагностика,1,538,538,538,100.0,Сидоров Алексей,Выдан
24.04.2024 - 19:49,Заказ,Прошивка Android/iOS,1,932,932,932,100.0,Администратор,Выдан
25.04.2024 - 11:05,Продажа,Защитное стекло 3D для iPhone 11/XR,1,487,487,437,89.73305954825463,Сидоров Алексей,
25.04.2024 - 12:47,Продажа,Чехол силиконовый прозрачный,1,280,280,222,79.28571428571428,Иванов Сергей,
25.04.2024 - 13:50,Заказ,Чистка системы охлаждения с заменой термопасты,1,1559,1559,1461,93.71391917896086,Иванов Сергей,Выдан
25.04.2024 - 14:31,Продажа,Чехол силиконовый прозрачный,1,294,294,232,78.91156462585033,Иванов Сергей,
25.04.2024 - 14:33,Заказ,SSD накопитель Kingston 240GB,3,2059,6177,1482,23.992229237493927,Петров Роман,Выдан
25.04.2024 - 16:58,Продажа,Блок питания Apple 20W (Copy),1,1255,1255,859,68.44621513944223,Администратор,
26.04.2024 - 12:50,Заказ,Чехол силиконовый прозрачный,1,305,305,248,81.31147540983606,Иванов Сергей,Выдан
26.04.2024 - 13:09,Заказ,Чистка системы охлаждения с заменой термопасты,1,1535,1535,1436,93.55048859934854,Сидоров Алексей,Выдан
26.04.2024 - 14:32,Продажа,Защитное стекло 3D для iPhone 11/XR,1,505,505,458,90.6930693069307,Иванов Сергей,
26.04.2024 - 14:38,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",2,4834,9668,3320,34.34009102192801,Иванов Сергей,Выдан
26.04.2024 - 15:00,Продажа,Кабель USB - Lightning (Foxconn),1,657,657,512,77.92998477929984,Петров Роман,
26.04.2024 - 16:36,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5058,5058,1420,28.074337682878607,Иванов Сергей,Выдан
26.04.2024 - 18:43,Продажа,Кабель USB - Lightning (Foxconn),1,583,583,440,75.47169811320755,Иванов Сергей,
26.04.2024 - 18:59,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1142,1142,1040,91.06830122591944,Сидоров Алексей,Выдан
26.04.2024 - 19:19,Заказ,Чехол силиконовый прозрачный,1,301,301,241,80.06644518272425,Сидоров Алексей,Выдан
26.04.2024 - 19:30,Заказ,Чехол силиконовый прозрачный,1,323,323,264,81.73374613003097,Петров Роман,Выдан
27.04.2024 - 10:10,Продажа,Защитное стекло 3D для iPhone 11/XR,1,465,465,414,89.03225806451613,Иванов Сергей,
27.04.2024 - 11:13,Заказ,Наклейка защитного стекла (Услуга),1,190,190,190,100.0,Петров Роман,Выдан
27.04.2024 - 12:27,Заказ,Чехол силиконовый прозрачный,1,325,325,263,80.92307692307692,Сидоров Алексей,Выдан
27.04.2024 - 14:04,Заказ,Чистка системы охлаждения с заменой термопасты,1,1625,1625,1523,93.72307692307692,Петров Роман,Выдан
27.04.2024 - 15:19,Заказ,16GB USB 2.0 Flash Drive SmartBuy,3,460,1380,774,56.086956521739125,Сидоров Алексей,Выдан
27.04.2024 - 15:22,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",1,4814,4814,1630,33.859576235978395,Иванов Сергей,Выдан
27.04.2024 - 16:59,Заказ,Установка Windows 10/11 + Драйвера,1,1259,1259,1259,100.0,Сидоров Алексей,Выдан
27.04.2024 - 19:54,Заказ,Защитное стекло 3D для iPhone 11/XR,1,540,540,491,90.92592592592592,Иванов Сергей,Выдан
28.04.2024 - 10:11,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,448,448,247,55.13392857142857,Сидоров Алексей,
28.04.2024 - 11:09,Продажа,Защитное стекло 3D для iPhone 11/XR,1,518,518,470,90.73359073359073,Петров Роман,
28.04.2024 - 12:12,Заказ,Наклейка защитного стекла (Услуга),1,186,186,186,100.0,Сидоров Алексей,Выдан
28.04.2024 - 13:24,Заказ,Установка Windows 10/11 + Драйвера,2,1265,2530,2530,100.0,Сидоров Алексей,Выдан
28.04.2024 - 13:49,Заказ,Защитное стекло 3D для iPhone 11/XR,1,514,514,464,90.27237354085604,Петров Роман,Выдан
28.04.2024 - 19:27,Заказ,Установка Windows 10/11 + Драйвера,1,1080,1080,1080,100.0,Петров Роман,Выдан
28.04.2024 - 19:40,Заказ,Чехол силиконовый прозрачный,2,293,586,470,80.2047781569966,Петров Роман,Выдан
29.04.2024 - 10:32,Заказ,Восстановление цепи питания,1,4820,4820,4330,89.83402489626556,Администратор,Выдан
29.04.2024 - 11:09,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1142,1142,1043,91.33099824868651,Сидоров Алексей,Выдан
29.04.2024 - 11:40,Продажа,16GB USB 2.0 Flash Drive SmartBuy,2,480,960,550,57.291666666666664,Сидоров Алексей,
29.04.2024 - 12:43,Заказ,Наклейка защитного стекла (Услуга),1,209,209,209,100.0,Иванов Сергей,Выдан
29.04.2024 - 14:47,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1166,1166,599,51.37221269296741,Петров Роман,Выдан
29.04.2024 - 16:50,Заказ,Чистка системы охлаждения с заменой термопасты,1,1579,1579,1480,93.73020899303357,Иванов Сергей,Выдан
29.04.2024 - 19:07,Заказ,Восстановление цепи питания,1,4076,4076,3591,88.10107948969578,Иванов Сергей,Выдан
30.04.2024 - 11:01,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1150,1150,589,51.21739130434783,Иванов Сергей,Выдан
30.04.2024 - 13:44,Продажа,Чехол силиконовый прозрачный,1,325,325,267,82.15384615384616,Сидоров Алексей,
30.04.2024 - 15:15,Заказ,Восстановление цепи питания,1,4553,4553,4034,88.60092246870195,Сидоров Алексей,Выдан
30.04.2024 - 15:47,Продажа,Кабель USB - Lightning (Foxconn),1,592,592,441,74.49324324324324,Петров Роман,
30.04.2024 - 17:18,Заказ,Установка Windows 10/11 + Драйвера,1,1248,1248,1248,100.0,Администратор,Выдан
30.04.2024 - 18:59,Заказ,Кабель USB - Lightning (Foxconn),1,591,591,442,74.78849407783417,Администратор,Выдан
01.05.2024 - 10:03,Заказ,Кабель USB - Lightning (Foxconn),1,605,605,459,75.86776859504131,Администратор,Выдан
01.05.2024 - 11:31,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",1,4257,4257,946,22.22222222222222,Петров Роман,Выдан
01.05.2024 - 15:47,Заказ,Чехол силиконовый прозрачный,1,318,318,259,81.44654088050315,Администратор,Выдан
01.05.2024 - 16:25,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1231,1231,688,55.88952071486596,Сидоров Алексей,Выдан
01.05.2024 - 17:30,Заказ,Чистка системы охлаждения с заменой термопасты,1,1462,1462,1358,92.88645690834473,Иванов Сергей,Выдан
01.05.2024 - 18:06,Продажа,Жесткий диск Seagate BarraCuda 1TB,1,4175,4175,1263,30.251497005988025,Петров Роман,
02.05.2024 - 11:42,Заказ,Наклейка защитного стекла (Услуга),1,182,182,182,100.0,Администратор,Выдан
02.05.2024 - 16:43,Продажа,Кабель USB - Lightning (Foxconn),1,592,592,436,73.64864864864865,Иванов Сергей,
02.05.2024 - 16:59,Заказ,Чехол силиконовый прозрачный,1,270,270,213,78.88888888888889,Администратор,Выдан
02.05.2024 - 19:00,Заказ,Наклейка защитного стекла (Услуга),1,180,180,180,100.0,Иванов Сергей,Выдан
03.05.2024 - 12:15,Заказ,Прошивка Android/iOS,1,951,951,951,100.0,Петров Роман,Выдан
03.05.2024 - 12:17,Заказ,Установка Windows 10/11 + Драйвера,1,1100,1100,1100,100.0,Иванов Сергей,Выдан
03.05.2024 - 13:14,Заказ,Установка Windows 10/11 + Драйвера,1,1120,1120,1120,100.0,Иванов Сергей,Выдан
03.05.2024 - 14:58,Заказ,SSD накопитель Kingston 240GB,1,2271,2271,782,34.43416996917657,Сидоров Алексей,Выдан
03.05.2024 - 17:08,Заказ,Блок питания Apple 20W (Copy),1,1134,1134,740,65.25573192239858,Петров Роман,Выдан
03.05.2024 - 17:24,Заказ,Восстановление цепи питания,1,4406,4406,3903,88.58374943259192,Администратор,Выдан
03.05.2024 - 19:42,Заказ,Чистка системы охлаждения с заменой термопасты,2,1392,2784,2582,92.74425287356321,Сидоров Алексей,Выдан
